LATITUDE,LONGITUDE,probability
48.7780995501,2.2323951959,0.009427185
48.7829934407,2.2323951959,0.010664415
48.7878873313,2.2323951959,0.01298595
48.7927812219,2.2323951959,0.017213937
48.7976751125,2.2323951959,0.02152687
48.8025690031,2.2323951959,0.02212684
48.8074628937,2.2323951959,0.01724536
48.8123567843,2.2323951959,0.020467218
48.8172506749,2.2323951959,-0.02983603
48.8221445655,2.2323951959,-0.03307598
48.8270384561,2.2323951959,0.029146377
48.8319323467,2.2323951959,0.033905864
48.8368262373,2.2323951959,0.06735218
48.8417201279,2.2323951959,0.08985442
48.8466140185,2.2323951959,0.09180397
48.8515079091,2.2323951959,0.11706812
48.8564017997,2.2323951959,0.112436295
48.8612956903,2.2323951959,0.106108025
48.8661895809,2.2323951959,0.12122949
48.8710834715,2.2323951959,0.116897754
48.8759773621,2.2323951959,0.1246857
48.8808712527,2.2323951959,0.07792646
48.8857651433,2.2323951959,0.103432894
48.8906590339,2.2323951959,0.10961068
48.8955529245,2.2323951959,0.11150404
48.9004468151,2.2323951959,0.08241789
48.9053407057,2.2323951959,0.026685823
48.9102345963,2.2323951959,0.027880888
48.9151284869,2.2323951959,0.016913742
48.9200223775,2.2323951959,0.019693699
48.9249162681,2.2323951959,0.013118623
48.9298101587,2.2323951959,0.013242466
48.9347040493,2.2323951959,0.0120964125
48.9395979399,2.2323951959,0.0120964125
48.9444918305,2.2323951959,0.0120964125
48.9493857211,2.2323951959,0.007714488
48.9542796117,2.2323951959,0.007236527
48.9591735023,2.2323951959,0.007236527
48.9640673929,2.2323951959,0.007236527
48.9689612835,2.2323951959,0.007236527
48.9738551741,2.2323951959,0.007236527
48.9787490647,2.2323951959,0.007236527
48.7389484253,2.2372890865,0.0022552977
48.7438423159,2.2372890865,0.0022552977
48.7487362065,2.2372890865,0.0022552977
48.7536300971,2.2372890865,0.0022552977
48.7585239877,2.2372890865,0.0022552977
48.7634178783,2.2372890865,0.0022552977
48.7683117689,2.2372890865,0.009105543
48.7732056595,2.2372890865,0.0052369745
48.7780995501,2.2372890865,0.0057355124
48.7829934407,2.2372890865,0.006972743
48.7878873313,2.2372890865,0.009294276
48.7927812219,2.2372890865,0.0135222655
48.7976751125,2.2372890865,0.017835189
48.8025690031,2.2372890865,0.01843516
48.8074628937,2.2372890865,0.013553683
48.8123567843,2.2372890865,0.01677555
48.8172506749,2.2372890865,-0.033527706
48.8221445655,2.2372890865,-0.03676766
48.8270384561,2.2372890865,0.025454694
48.8319323467,2.2372890865,0.030214181
48.8368262373,2.2372890865,0.06366053
48.8417201279,2.2372890865,0.08616276
48.8466140185,2.2372890865,0.0881123
48.8515079091,2.2372890865,0.11350947
48.8564017997,2.2372890865,0.10887767
48.8612956903,2.2372890865,0.1025494
48.8661895809,2.2372890865,0.11767089
48.8710834715,2.2372890865,0.11658963
48.8759773621,2.2372890865,0.1281487
48.8808712527,2.2372890865,0.08138947
48.8857651433,2.2372890865,0.10689591
48.8906590339,2.2372890865,0.11307371
48.8955529245,2.2372890865,0.11496705
48.9004468151,2.2372890865,0.08588091
48.9053407057,2.2372890865,0.030148827
48.9102345963,2.2372890865,0.031343903
48.9151284869,2.2372890865,0.020376751
48.9200223775,2.2372890865,0.02315671
48.9249162681,2.2372890865,0.01658164
48.9298101587,2.2372890865,0.016705483
48.9347040493,2.2372890865,0.01555943
48.9395979399,2.2372890865,0.01555943
48.9444918305,2.2372890865,0.01555943
48.9493857211,2.2372890865,0.011177503
48.9542796117,2.2372890865,0.0074529
48.9591735023,2.2372890865,0.0074529
48.9640673929,2.2372890865,0.0074529
48.9689612835,2.2372890865,0.0074529
48.9738551741,2.2372890865,0.0074529
48.9787490647,2.2372890865,0.0074529
48.7389484253,2.2421829771,0.0027762747
48.7438423159,2.2421829771,0.0027762747
48.7487362065,2.2421829771,0.0027762747
48.7536300971,2.2421829771,0.0027762747
48.7585239877,2.2421829771,0.0027762747
48.7634178783,2.2421829771,0.0027762747
48.7683117689,2.2421829771,0.009626522
48.7732056595,2.2421829771,0.0057579516
48.7780995501,2.2421829771,0.0062564905
48.7829934407,2.2421829771,0.00749372
48.7878873313,2.2421829771,0.009815253
48.7927812219,2.2421829771,0.014043242
48.7976751125,2.2421829771,0.018356167
48.8025690031,2.2421829771,0.018956138
48.8074628937,2.2421829771,0.01407466
48.8123567843,2.2421829771,0.017296528
48.8172506749,2.2421829771,-0.024641573
48.8221445655,2.2421829771,-0.017791653
48.8270384561,2.2421829771,0.044745244
48.8319323467,2.2421829771,0.04950475
48.8368262373,2.2421829771,0.08295112
48.8417201279,2.2421829771,0.10545333
48.8466140185,2.2421829771,0.107402876
48.8515079091,2.2421829771,0.13113223
48.8564017997,2.2421829771,0.119323105
48.8612956903,2.2421829771,0.111546166
48.8661895809,2.2421829771,0.12666763
48.8710834715,2.2421829771,0.12715454
48.8759773621,2.2421829771,0.13933639
48.8808712527,2.2421829771,0.09257716
48.8857651433,2.2421829771,0.114914015
48.8906590339,2.2421829771,0.121001914
48.8955529245,2.2421829771,0.12289524
48.9004468151,2.2421829771,0.09380912
48.9053407057,2.2421829771,0.035216797
48.9102345963,2.2421829771,0.036411878
48.9151284869,2.2421829771,0.025444714
48.9200223775,2.2421829771,0.02822468
48.9249162681,2.2421829771,0.02164961
48.9298101587,2.2421829771,0.019936102
48.9347040493,2.2421829771,0.018790046
48.9395979399,2.2421829771,0.018790046
48.9444918305,2.2421829771,0.017869944
48.9493857211,2.2421829771,0.013488017
48.9542796117,2.2421829771,0.009763413
48.9591735023,2.2421829771,0.009763413
48.9640673929,2.2421829771,0.009763413
